source_file,user_id,date,time,datetime,direction,contact,phone,type,transaction_type,amount,currency,content,status
raw_user_08.csv,user_08,2025-08-29,20:46:15,2025-08-29 20:46:15,received,MobileMoney,MobileMoney,SMS,payment,250.0,XAF,"Une transaction de 250 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-29 20:46:07. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 297 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13784361435. ID de transaction externe : 3285187171949376803. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-08-31,07:59:47,2025-08-31 07:59:47,received,MobileMoney,MobileMoney,SMS,payment,250.0,XAF,"Une transaction de 250 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-31 07:59:45. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 47 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13799018115. ID de transaction externe : 4052221826793582943. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-08-31,08:09:22,2025-08-31 08:09:22,received,MobileMoney,MobileMoney,SMS,receive,10000.0,XAF,Vous avez recu 10000 XAF de eliniel funue nchefor (237675971955) sur votre compte mobile money à 2025-08-31 08:09:21. Message de l'expéditeur: . Votre nouveau solde: 10047 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13799112732.,success
raw_user_08.csv,user_08,2025-08-31,09:22:58,2025-08-31 09:22:58,received,MobileMoney,MobileMoney,SMS,withdraw,7200.0,XAF,Transfert de 7200 FCFA effectue avec succes a Linda Binue (237677663258) le 2025-08-31 09:22:56. FRAIS 68 FCFA. transaction Id: 13799915497. Reference: 1. Nouveau solde est: 2779 FCFA. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-08-31,17:01:09,2025-08-31 17:01:09,received,MobileMoney,MobileMoney,SMS,withdraw,2000.0,XAF,Vous avez effectue avec succes le retrait de 2000 FCFA de votre compte mobile money  chez COURAGE MUKAR NDUNG le 2025-08-31 17:00:59. Votre nouveau solde est de:725 FCFA. Transaction Id: 13805372858. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-08-31,18:01:32,2025-08-31 18:01:32,received,MobileMoney,MobileMoney,SMS,receive,4200.0,XAF,Vous avez recu 4200 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-08-31 18:01:30. Message de l'expéditeur: 1. Votre nouveau solde: 4925 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13806117016.,success
raw_user_08.csv,user_08,2025-08-31,18:11:57,2025-08-31 18:11:57,received,MobileMoney,MobileMoney,SMS,withdraw,4000.0,XAF,Vous avez effectue avec succes le retrait de 4000 FCFA de votre compte mobile money  chez BRAVE SHUBE le 2025-08-31 18:11:47. Votre nouveau solde est de:861 FCFA. Transaction Id: 13806244406. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-08-31,20:01:26,2025-08-31 20:01:26,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-31 20:01:17. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 361 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13807751103. ID de transaction externe : 413766184694405724. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-01,09:28:19,2025-09-01 09:28:19,received,MobileMoney,MobileMoney,SMS,payment,250.0,XAF,"Une transaction de 250 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-01 09:28:13. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 111 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13811766474. ID de transaction externe : 2438810777266820891. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-02,07:44:40,2025-09-02 07:44:40,received,MobileMoney,MobileMoney,SMS,receive,600.0,XAF,Vous avez recu 600 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-09-02 07:44:40. Message de l'expéditeur: 1. Votre nouveau solde: 711 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13822056294.,success
raw_user_08.csv,user_08,2025-09-02,09:05:02,2025-09-02 09:05:02,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-02 09:04:55. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 211 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13822944908. ID de transaction externe : 8555187695181345004. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-02,20:55:13,2025-09-02 20:55:13,received,MobileMoney,MobileMoney,SMS,payment,199.0,XAF,"Une transaction de 199 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-02 20:55:11. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 12 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13831537053. ID de transaction externe : 1413826598755516366. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-03,08:53:27,2025-09-03 08:53:27,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de ANGELINE NGAFFO (237683522607) sur votre compte mobile money à 2025-09-03 08:53:25. Message de l'expéditeur: 1. Votre nouveau solde: 512 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13834309936.,success
raw_user_08.csv,user_08,2025-09-03,08:54:24,2025-09-03 08:54:24,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-03 08:54:18. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 12 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13834318868. ID de transaction externe : 6128347839024799277. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-04,10:47:33,2025-09-04 10:47:33,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de ONGONO MENGUE MANGA EPSE FONTE YVONNE RITA PASCAL SARL (237675515234 ) sur votre compte Mobile Money 2025-09-04 10:47:32. Message de l'expediteur:. Votre nouveau solde est de 512 FCFA. Frais: 0 XAF. Transaction ID: 13847597424. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-09-04,10:48:54,2025-09-04 10:48:54,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-04 10:48:46. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 12 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13847607053. ID de transaction externe : 4216697831517229732. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-06,11:19:52,2025-09-06 11:19:52,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-09-06 11:19:49. Message de l'expéditeur: 1. Votre nouveau solde: 512 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13871973924.,success
raw_user_08.csv,user_08,2025-09-06,11:26:45,2025-09-06 11:26:45,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-06 11:26:41. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 12 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13872053842. ID de transaction externe : 5539262442452028390. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-07,04:52:26,2025-09-07 04:52:26,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de PHANNEL NWAFOR NGWAMULAH (237675413579) sur votre compte mobile money à 2025-09-07 04:52:23. Message de l'expéditeur: 1. Votre nouveau solde: 512 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13880167560.,success
raw_user_08.csv,user_08,2025-09-07,05:02:33,2025-09-07 05:02:33,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-07 05:02:30. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 12 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13880181648. ID de transaction externe : 5967150257784041257. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-08,14:07:34,2025-09-08 14:07:34,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-08 14:07:32. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 12 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13897087718. ID de transaction externe : 6059742879027675477. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-09,19:05:56,2025-09-09 19:05:56,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de NTOLO JULIE WILLY DISTRIBUTION (237678590774 JULIE TATIANA NTOLO) sur votre compte Mobile Money 2025-09-09 19:05:54. Message de l'expediteur:. Votre nouveau solde est de 512 FCFA. Frais: 0 XAF. Transaction ID: 13912157461. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-09-10,18:25:44,2025-09-10 18:25:44,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de LOVELINE NGEFOR NGU EPSE NGWAMULAH (237677836240) sur votre compte mobile money à 2025-09-10 18:25:44. Message de l'expéditeur: w. Votre nouveau solde: 512 XAF. FRAIS: FCFA 0. Financial Transaction Id: 13922808589.,success
raw_user_08.csv,user_08,2025-09-10,18:26:34,2025-09-10 18:26:34,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-10 18:26:29. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 12 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13922816220. ID de transaction externe : 6234425338709535155. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-12,10:27:36,2025-09-12 10:27:36,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de PSL_NEPTUNE NKOLO (237676848709 ) sur votre compte Mobile Money 2025-09-12 10:27:36. Message de l'expediteur:. Votre nouveau solde est de 512 FCFA. Frais: 0 XAF. Transaction ID: 13939262623. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
raw_user_08.csv,user_08,2025-09-12,10:29:17,2025-09-12 10:29:17,received,MobileMoney,MobileMoney,SMS,payment,500.0,XAF,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-12 10:29:13. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 12 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 13939277005. ID de transaction externe : 7054958860922724484. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp 650528787.",success
raw_user_08.csv,user_08,2025-09-13,18:22:22,2025-09-13 18:22:22,received,MobileMoney,MobileMoney,SMS,receive,500.0,XAF,Vous avez recu 500 XAF de ANICETTE TEDONGMO (237670886954 ANICETTE TEDONGMO EPSE FOUOMATIO) sur votre compte Mobile Money 2025-09-13 18:22:22. Message de l'expediteur:. Votre nouveau solde est de 512 FCFA. Frais: 0 XAF. Transaction ID: 13956363030. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.,success
